member_id;visit_date;age;gender;membership_type;workout_type;workout_duration_minutes;calories_burned;check_in_time;attendance_status
1846;18.01.2024;42;Male;Quarterly;Strength Training;43;367;16:08:00;Absent
1847;01.02.2024;33;Female;Annual;HIIT;102;742;16:04:00;Absent
1848;07.08.2024;46;;Quarterly;CrossFit;83;648;19:26:00;Absent
1849;25.04.2024;18;;Quarterly;HIIT;33;276;21:43:00;Absent
1850;17.10.2024;41;;Annual;Yoga;55;456;14:28:00;Present
1851;03.02.2024;35;Male;Quarterly;Strength Training;51;478;10:49:00;Absent
1852;16.09.2024;64;Male;Annual;Strength Training;96;490;10:09:00;Absent
1853;28.08.2024;32;;Monthly;HIIT;101;535;6:06:00;Present
1854;01.06.2024;43;Female;Quarterly;CrossFit;90;737;5:43:00;Absent
1855;16.06.2024;34;Female;Monthly;Yoga;79;471;6:09:00;Absent
1856;22.11.2024;35;Male;Annual;CrossFit;106;691;10:07:00;Present
1857;31.10.2024;26;Female;Annual;Cardio;57;354;18:11:00;Present
1858;31.07.2024;20;Female;Annual;CrossFit;24;231;19:31:00;Present
1859;27.09.2024;27;;Monthly;CrossFit;91;599;19:46:00;Absent
1860;08.04.2024;32;Male;Annual;Strength Training;71;431;9:15:00;Absent
1861;26.09.2024;20;Male;Monthly;Strength Training;110;551;18:23:00;Present
1862;09.04.2024;33;Female;Quarterly;HIIT;72;612;19:18:00;Absent
1863;24.01.2024;41;;Annual;Yoga;53;323;21:17:00;Present
1864;26.11.2024;47;Male;Quarterly;Cardio;111;612;17:11:00;Present
1865;18.11.2024;57;;Quarterly;CrossFit;91;720;18:06:00;Present
1866;16.07.2024;35;;Quarterly;Cardio;104;808;5:27:00;Absent
1867;25.01.2024;32;Female;Quarterly;Cardio;42;281;8:52:00;Present
1868;13.04.2024;26;Male;Annual;HIIT;68;410;19:18:00;Absent
1869;26.07.2024;51;;Quarterly;HIIT;45;405;14:41:00;Absent
1870;23.06.2024;41;;Annual;CrossFit;86;688;16:23:00;Absent
1871;01.12.2024;32;;Quarterly;CrossFit;76;484;12:43:00;Present
1872;08.06.2024;39;Female;Quarterly;HIIT;93;705;10:02:00;Present
1873;17.02.2024;18;Male;Quarterly;CrossFit;29;162;5:06:00;Present
1874;11.12.2024;19;Female;Annual;CrossFit;66;628;19:44:00;Present
1875;28.09.2024;31;Male;Monthly;Cardio;60;513;13:08:00;Absent
1876;18.02.2024;30;Male;Annual;Yoga;64;607;12:25:00;Absent
1877;20.03.2024;45;Female;Monthly;Strength Training;105;861;7:28:00;Present
1878;28.01.2024;33;Male;Annual;Yoga;102;726;17:39:00;Present
1879;20.05.2024;31;;Quarterly;Yoga;38;320;6:54:00;Present
1880;04.04.2024;23;;Annual;CrossFit;97;594;21:01:00;Absent
1881;17.09.2024;34;;Monthly;Strength Training;111;938;8:26:00;Absent
1882;13.12.2024;38;;Annual;CrossFit;30;209;16:09:00;Absent
1883;10.06.2024;60;;Annual;Yoga;40;226;10:07:00;Absent
1884;28.07.2024;58;;Annual;Yoga;91;497;22:07:00;Absent
1885;27.11.2024;30;Male;Annual;CrossFit;118;743;22:46:00;Absent
1886;26.10.2024;38;Female;Annual;Cardio;32;275;8:40:00;Absent
1887;24.09.2024;33;Male;Annual;Cardio;58;546;7:18:00;Absent
1888;02.02.2024;51;Female;Monthly;HIIT;22;114;22:50:00;Absent
1889;06.09.2024;19;;Quarterly;CrossFit;57;529;17:34:00;Present
1890;28.04.2024;26;Male;Annual;HIIT;54;275;7:13:00;Absent
1891;21.01.2024;31;Female;Monthly;Strength Training;26;189;7:06:00;Present
1892;06.09.2024;44;;Quarterly;CrossFit;96;652;18:44:00;Absent
1893;19.07.2024;36;Female;Annual;Strength Training;115;719;9:14:00;Absent
1894;27.03.2024;43;Male;Annual;Yoga;48;478;9:09:00;Absent
1895;06.08.2024;31;Female;Annual;Strength Training;32;230;21:36:00;Present
1896;19.03.2024;22;Female;Monthly;Strength Training;74;589;18:57:00;Present
1897;05.03.2024;38;Male;Annual;HIIT;52;322;5:23:00;Present
1898;11.08.2024;39;Female;Annual;Cardio;46;365;15:33:00;Absent
1899;25.04.2024;22;Female;Annual;Strength Training;64;367;8:36:00;Absent
1900;13.02.2024;26;Male;Annual;Strength Training;71;657;16:51:00;Present
1901;12.10.2024;28;Female;Quarterly;CrossFit;97;823;14:41:00;Absent
1902;06.06.2024;62;Female;Annual;Yoga;105;800;22:34:00;Absent
1903;13.01.2024;29;;Annual;Cardio;90;486;20:32:00;Present
1904;10.08.2024;23;Male;Annual;Strength Training;102;543;8:00:00;Absent
1905;26.12.2024;24;;Annual;HIIT;35;297;12:37:00;Present
1906;01.07.2024;33;Female;Quarterly;HIIT;57;568;22:08:00;Absent
1907;27.06.2024;26;Female;Annual;Cardio;87;665;11:58:00;Present
1908;28.04.2024;46;Female;Monthly;Yoga;91;525;16:33:00;Absent
1909;31.08.2024;36;Male;Annual;CrossFit;97;729;19:24:00;Present
1910;02.11.2024;23;Male;Monthly;CrossFit;23;208;18:15:00;Absent
1911;18.12.2024;30;Male;Annual;HIIT;107;663;21:05:00;Absent
1912;12.09.2024;45;Male;Quarterly;Cardio;29;145;20:11:00;Present
1913;16.12.2024;42;Female;Quarterly;Yoga;98;813;7:19:00;Present
1914;23.08.2024;60;Female;Quarterly;Yoga;70;533;16:22:00;Absent
1915;24.07.2024;30;Male;Annual;Cardio;111;621;13:19:00;Present
1916;29.11.2024;44;;Annual;Yoga;73;489;20:51:00;Absent
1917;01.02.2024;18;;Quarterly;Strength Training;57;450;7:45:00;Present
1918;13.03.2024;41;Male;Quarterly;CrossFit;82;455;18:59:00;Absent
1919;18.10.2024;42;Male;Annual;HIIT;110;794;11:04:00;Present
1920;23.04.2024;31;Male;Annual;HIIT;109;674;9:15:00;Absent
1921;21.02.2024;38;Male;Monthly;Strength Training;65;450;14:39:00;Present
1922;22.01.2024;31;Male;Quarterly;Strength Training;119;906;5:26:00;Absent
1923;29.11.2024;23;Male;Quarterly;CrossFit;101;660;19:15:00;Absent
1924;02.10.2024;39;Female;Annual;Yoga;54;337;5:56:00;Present
1925;09.09.2024;53;Male;Annual;Cardio;73;449;9:17:00;Present
1926;11.12.2024;20;Female;Annual;Strength Training;31;234;10:39:00;Absent
1927;30.07.2024;39;Male;Monthly;HIIT;111;834;9:55:00;Absent
1928;29.01.2024;60;;Annual;Strength Training;120;772;20:48:00;Absent
1929;12.11.2024;32;;Quarterly;Cardio;112;745;15:38:00;Absent
1930;22.08.2024;38;;Quarterly;Yoga;22;196;9:26:00;Present
1931;16.04.2024;23;Male;Monthly;Strength Training;47;468;8:56:00;Present
1932;17.11.2024;48;;Annual;Yoga;27;243;21:02:00;Absent
1933;13.07.2024;35;;Monthly;Strength Training;118;1115;11:39:00;Absent
1934;25.09.2024;61;;Monthly;HIIT;75;453;17:21:00;Absent
1935;22.06.2024;41;;Quarterly;Yoga;104;803;15:53:00;Absent
1936;14.03.2024;63;Female;Annual;Yoga;24;157;18:31:00;Absent
1937;21.05.2024;43;Male;Quarterly;Cardio;24;220;20:31:00;Present
1938;12.06.2024;24;Male;Annual;HIIT;94;800;8:12:00;Present
1939;10.05.2024;37;;Annual;Cardio;111;1007;15:54:00;Present
1940;10.04.2024;32;;Quarterly;Strength Training;68;637;20:25:00;Absent
1941;15.05.2024;51;Female;Quarterly;Cardio;92;506;15:20:00;Absent
1942;08.02.2024;27;Female;Monthly;HIIT;50;395;19:49:00;Absent
1943;15.01.2024;29;Male;Quarterly;CrossFit;36;340;11:37:00;Absent
1944;13.06.2024;23;Female;Quarterly;HIIT;71;633;14:17:00;Absent
1945;29.11.2024;25;;Quarterly;Cardio;100;570;14:44:00;Present
1946;09.06.2024;22;Male;Annual;Cardio;58;505;19:16:00;Present
1947;28.07.2024;35;Male;Quarterly;Cardio;67;606;16:00:00;Absent
1948;07.04.2024;36;;Monthly;Yoga;79;422;9:26:00;Present
1949;16.09.2024;34;Female;Quarterly;CrossFit;32;288;12:22:00;Absent
1950;05.03.2024;46;Female;Quarterly;HIIT;99;956;16:48:00;Absent
1951;30.10.2024;41;;Quarterly;Strength Training;106;925;5:25:00;Absent
1952;10.04.2024;40;;Annual;Strength Training;94;926;7:15:00;Present
1953;10.04.2024;25;Male;Quarterly;CrossFit;100;531;11:39:00;Present
1954;26.09.2024;34;;Monthly;Strength Training;92;766;21:28:00;Absent
1955;07.07.2024;25;Female;Quarterly;Strength Training;35;229;15:01:00;Absent
1956;03.03.2024;24;Female;Annual;CrossFit;54;296;8:25:00;Absent
1957;27.06.2024;59;Male;Monthly;Strength Training;97;864;19:32:00;Absent
1958;21.12.2024;51;;Quarterly;Yoga;92;572;16:22:00;Absent
1959;28.12.2024;38;;Annual;Yoga;97;604;6:14:00;Present
1960;25.05.2024;26;Male;Quarterly;Cardio;41;343;16:02:00;Absent
1961;02.10.2024;32;Female;Monthly;Cardio;63;522;11:07:00;Present
1962;03.03.2024;30;Female;Annual;Strength Training;107;1005;6:16:00;Absent
1963;13.07.2024;49;Male;Annual;Cardio;99;818;13:06:00;Present
1964;28.03.2024;19;;Annual;Strength Training;109;858;20:34:00;Absent
1965;03.02.2024;50;Female;Annual;Yoga;94;802;10:39:00;Present
1966;16.09.2024;21;Male;Quarterly;Strength Training;90;893;19:58:00;Absent
1967;11.01.2024;48;Female;Quarterly;HIIT;88;855;10:47:00;Present
1968;13.07.2024;68;;Annual;Yoga;68;663;16:32:00;Present
1969;12.02.2024;22;Male;Annual;Strength Training;75;732;12:50:00;Absent
1970;17.03.2024;37;Male;Annual;Yoga;107;1033;15:34:00;Present
1971;11.10.2024;25;Female;Annual;Strength Training;36;354;10:03:00;Absent
1972;22.06.2024;41;;Annual;Yoga;68;623;14:01:00;Absent
1973;17.08.2024;44;;Quarterly;Cardio;35;186;13:33:00;Absent
1974;19.08.2024;35;Male;Annual;Yoga;69;508;19:30:00;Absent
1975;18.04.2024;29;Female;Monthly;CrossFit;85;829;7:35:00;Present
1976;10.12.2024;38;;Quarterly;HIIT;119;912;22:06:00;Absent
1977;22.08.2024;40;Male;Annual;Cardio;57;310;18:36:00;Absent
1978;06.10.2024;43;;Annual;Yoga;107;1038;11:24:00;Present
1979;27.04.2024;36;Male;Annual;Yoga;120;766;19:43:00;Present
1980;11.10.2024;27;;Quarterly;CrossFit;104;683;6:48:00;Present
1981;29.09.2024;32;;Quarterly;Strength Training;31;202;11:11:00;Absent
1982;16.04.2024;44;Male;Annual;Yoga;60;525;11:43:00;Present
1983;10.07.2024;23;;Quarterly;HIIT;100;581;17:47:00;Absent
1984;30.08.2024;48;Female;Annual;Strength Training;45;233;17:51:00;Absent
1985;15.01.2024;35;Female;Quarterly;HIIT;78;446;6:52:00;Present
1986;02.02.2024;36;;Annual;Strength Training;92;592;11:02:00;Present
1987;12.03.2024;29;Male;Quarterly;Strength Training;62;530;13:45:00;Absent
1988;14.09.2024;59;;Monthly;Yoga;65;495;20:55:00;Present
1989;14.08.2024;48;Male;Quarterly;Yoga;84;445;8:06:00;Present
1990;09.06.2024;28;;Monthly;Strength Training;79;456;13:22:00;Present
1991;03.08.2024;33;Male;Monthly;CrossFit;48;301;12:52:00;Present
1992;02.11.2024;27;Female;Quarterly;HIIT;106;909;21:19:00;Present
1993;24.10.2024;30;Female;Quarterly;Cardio;109;850;7:09:00;Present
1994;07.06.2024;36;Male;Annual;Cardio;22;209;10:48:00;Present
1995;02.03.2024;42;Female;Quarterly;HIIT;89;740;14:40:00;Absent
1996;21.06.2024;33;Female;Annual;Yoga;94;791;10:11:00;Absent
1997;14.10.2024;26;Female;Quarterly;Cardio;36;215;18:48:00;Absent
1998;31.10.2024;33;Female;Annual;CrossFit;83;765;6:40:00;Absent
1999;21.01.2024;55;Male;Monthly;Yoga;86;571;9:32:00;Absent
2000;24.07.2024;30;;Monthly;Cardio;104;718;6:44:00;Absent
2001;09.04.2024;20;;Monthly;Cardio;34;249;8:49:00;Absent
2002;11.06.2024;22;Female;Annual;CrossFit;115;1060;12:51:00;Present
2003;21.02.2024;23;Female;Quarterly;CrossFit;120;1153;14:25:00;Present
2004;01.06.2024;20;Male;Quarterly;CrossFit;50;411;16:21:00;Absent
2005;11.03.2024;28;Female;Annual;CrossFit;69;400;7:01:00;Absent
2006;03.09.2024;39;;Quarterly;CrossFit;90;853;11:14:00;Present
2007;09.05.2024;52;Male;Quarterly;HIIT;40;316;9:29:00;Absent
2008;28.04.2024;43;Male;Annual;Yoga;37;233;13:53:00;Absent
2009;14.02.2024;33;Female;Annual;Strength Training;97;525;5:08:00;Absent
2010;23.12.2024;47;Female;Annual;Yoga;33;243;5:16:00;Present
2011;21.05.2024;19;Male;Quarterly;Cardio;64;362;5:39:00;Present
2012;19.06.2024;39;Male;Annual;Yoga;69;394;22:31:00;Present
2013;15.07.2024;20;Male;Quarterly;Cardio;39;210;13:56:00;Absent
2014;25.11.2024;38;Female;Quarterly;CrossFit;33;240;18:07:00;Absent
2015;11.12.2024;33;Male;Quarterly;HIIT;73;392;7:06:00;Present
2016;25.10.2024;25;Male;Annual;CrossFit;42;384;19:02:00;Present
2017;17.02.2024;34;Male;Quarterly;HIIT;50;334;6:58:00;Absent
2018;27.08.2024;38;;Monthly;Yoga;40;212;13:08:00;Absent
2019;27.10.2024;53;Male;Annual;Yoga;116;937;10:14:00;Absent
2020;21.05.2024;52;Male;Quarterly;CrossFit;105;569;18:32:00;Absent
2021;11.11.2024;20;Female;Annual;HIIT;119;815;14:24:00;Absent
2022;08.05.2024;54;Male;Monthly;Cardio;91;889;5:36:00;Absent
2023;28.03.2024;38;;Monthly;CrossFit;33;322;10:52:00;Absent
2024;13.12.2024;45;Male;Annual;Strength Training;93;691;8:21:00;Absent
2025;03.12.2024;60;;Quarterly;Yoga;64;351;18:51:00;Present
2026;08.10.2024;31;;Quarterly;Cardio;66;546;15:59:00;Absent
2027;19.07.2024;54;Female;Annual;CrossFit;66;640;6:01:00;Present
2028;28.05.2024;48;;Annual;Cardio;117;861;21:35:00;Absent
2029;12.11.2024;46;;Monthly;Yoga;87;552;11:35:00;Present
2030;15.02.2024;18;Female;Quarterly;Cardio;39;207;7:32:00;Absent
2031;03.12.2024;20;Male;Quarterly;CrossFit;40;380;16:25:00;Present
2032;08.11.2024;30;Female;Annual;CrossFit;69;454;22:03:00;Present
2033;16.09.2024;41;Male;Quarterly;Strength Training;79;772;5:52:00;Present
2034;15.11.2024;34;;Annual;HIIT;37;190;12:07:00;Absent
2035;04.10.2024;34;;Quarterly;Yoga;56;315;16:47:00;Present
2036;28.02.2024;45;;Quarterly;Strength Training;64;571;11:03:00;Absent
2037;12.07.2024;26;;Monthly;HIIT;51;450;7:39:00;Present
2038;11.12.2024;43;Male;Annual;HIIT;86;440;17:01:00;Absent
2039;27.04.2024;33;Male;Annual;CrossFit;52;510;5:42:00;Present
2040;07.07.2024;36;;Annual;Cardio;98;929;20:32:00;Absent
2041;17.04.2024;39;;Annual;CrossFit;51;288;20:15:00;Absent
2042;30.10.2024;19;Male;Monthly;Cardio;37;263;7:34:00;Absent
2043;10.07.2024;20;Female;Monthly;HIIT;74;676;10:11:00;Present
2044;23.03.2024;56;Male;Quarterly;HIIT;57;365;22:46:00;Absent
2045;30.04.2024;52;Female;Annual;Yoga;57;518;8:02:00;Present
2046;10.12.2024;34;Male;Monthly;Strength Training;85;800;9:39:00;Absent
2047;28.03.2024;54;Female;Annual;Yoga;54;531;6:48:00;Absent
2048;18.12.2024;22;Male;Annual;HIIT;65;571;17:03:00;Present
2049;09.01.2024;47;Female;Monthly;Cardio;107;544;20:39:00;Present
2050;01.12.2024;28;;Annual;Cardio;51;379;6:23:00;Present
2051;07.10.2024;22;Female;Quarterly;Strength Training;36;239;21:34:00;Present
2052;11.04.2024;19;;Monthly;Cardio;22;120;12:25:00;Absent
2053;23.11.2024;39;Female;Quarterly;Cardio;51;322;7:46:00;Present
2054;29.07.2024;35;Female;Annual;CrossFit;91;681;6:21:00;Absent
2055;11.10.2024;52;Male;Monthly;HIIT;104;573;19:42:00;Absent
2056;26.08.2024;39;;Quarterly;Yoga;76;759;5:17:00;Absent
2057;12.02.2024;27;;Annual;Strength Training;69;450;8:52:00;Absent
2058;09.11.2024;42;Female;Monthly;Strength Training;25;172;10:23:00;Present
2059;07.07.2024;31;Female;Monthly;Yoga;118;622;22:18:00;Absent
2060;09.02.2024;36;;Monthly;Strength Training;52;392;12:14:00;Absent
2061;19.07.2024;42;Male;Quarterly;Yoga;43;389;9:20:00;Present
2062;19.06.2024;28;;Quarterly;CrossFit;87;761;7:44:00;Absent
2063;19.12.2024;41;Male;Annual;Cardio;101;733;8:13:00;Present
2064;14.01.2024;46;;Annual;Yoga;49;296;16:10:00;Absent
2065;01.09.2024;29;;Quarterly;Cardio;91;852;11:26:00;Present
2066;27.09.2024;22;Female;Monthly;Cardio;70;476;12:59:00;Present
2067;02.06.2024;44;Female;Annual;Yoga;35;177;22:29:00;Absent
2068;10.02.2024;32;;Quarterly;CrossFit;117;1140;7:52:00;Absent
2069;12.06.2024;47;Female;Annual;Yoga;21;207;5:41:00;Absent
2070;26.06.2024;31;Female;Annual;Cardio;43;409;19:06:00;Absent
2071;22.08.2024;20;Female;Quarterly;HIIT;61;599;13:43:00;Present
2072;10.12.2024;42;Female;Annual;HIIT;106;940;17:18:00;Absent
2073;17.10.2024;27;;Quarterly;HIIT;97;612;22:28:00;Absent
2074;15.04.2024;56;Male;Monthly;Yoga;58;415;10:26:00;Present
2075;27.10.2024;40;;Quarterly;CrossFit;49;467;11:24:00;Absent
2076;10.10.2024;28;Male;Quarterly;Cardio;100;918;5:22:00;Present
2077;03.04.2024;40;Female;Quarterly;CrossFit;25;191;13:32:00;Present
2078;23.06.2024;54;;Annual;Yoga;69;345;16:20:00;Absent
2079;24.03.2024;31;Male;Monthly;Cardio;21;157;16:22:00;Present
2080;26.11.2024;28;Female;Annual;Yoga;59;324;21:17:00;Absent
2081;24.09.2024;31;Female;Annual;HIIT;34;333;14:23:00;Present
2082;02.02.2024;25;Male;Annual;Strength Training;116;951;6:18:00;Present
2083;10.04.2024;43;Female;Annual;Yoga;106;1007;17:23:00;Present
2084;09.11.2024;45;Female;Quarterly;CrossFit;78;615;7:50:00;Present
2085;04.01.2024;34;Male;Quarterly;Strength Training;90;866;14:33:00;Absent
2086;22.11.2024;33;Female;Quarterly;Cardio;65;644;9:04:00;Absent
2087;13.04.2024;24;Female;Quarterly;HIIT;27;193;6:16:00;Present
2088;13.09.2024;32;;Quarterly;HIIT;34;281;16:10:00;Absent
2089;17.11.2024;31;;Monthly;HIIT;98;539;20:38:00;Present
2090;09.05.2024;49;Male;Annual;Yoga;100;796;5:45:00;Absent
2091;03.08.2024;46;Female;Monthly;Yoga;90;694;6:17:00;Absent
2092;07.02.2024;42;Female;Quarterly;CrossFit;34;264;11:09:00;Present
2093;14.09.2024;25;Female;Annual;CrossFit;66;448;15:57:00;Absent
2094;30.06.2024;34;;Annual;HIIT;33;311;5:45:00;Present
2095;19.04.2024;43;;Quarterly;Cardio;96;753;16:05:00;Absent
2096;24.10.2024;37;;Annual;Strength Training;116;825;15:31:00;Absent
2097;27.04.2024;42;;Monthly;Yoga;30;235;7:00:00;Absent
2098;14.06.2024;19;Female;Quarterly;Strength Training;56;280;17:58:00;Absent
2099;14.10.2024;20;Female;Annual;Cardio;34;253;14:43:00;Absent
2100;07.10.2024;44;;Annual;Yoga;96;771;5:26:00;Absent
2101;01.09.2024;26;Female;Annual;HIIT;47;243;8:52:00;Absent
2102;15.01.2024;53;Female;Quarterly;Cardio;94;572;6:42:00;Absent
2103;26.08.2024;44;;Annual;HIIT;120;685;13:23:00;Absent
2104;10.02.2024;35;Male;Quarterly;Strength Training;59;562;18:11:00;Present
2105;02.05.2024;21;;Annual;CrossFit;66;508;14:50:00;Absent
2106;01.08.2024;34;;Monthly;HIIT;45;347;13:07:00;Present
2107;29.05.2024;20;Female;Annual;HIIT;104;616;6:13:00;Absent
2108;16.06.2024;24;Male;Annual;Strength Training;100;795;22:56:00;Present
2109;10.10.2024;46;Male;Quarterly;Yoga;82;527;13:10:00;Absent
2110;01.07.2024;40;;Monthly;Cardio;82;642;8:37:00;Absent
2111;25.10.2024;28;Male;Quarterly;Yoga;91;754;16:48:00;Present
2112;03.09.2024;25;;Annual;Strength Training;54;300;17:33:00;Present
2113;14.05.2024;23;;Monthly;Strength Training;115;1001;9:52:00;Absent
2114;04.03.2024;28;;Annual;Strength Training;95;585;11:20:00;Absent
2115;21.12.2024;18;;Quarterly;Cardio;92;768;9:07:00;Present
2116;26.09.2024;41;Female;Quarterly;Yoga;48;285;13:02:00;Present
2117;20.10.2024;49;Female;Quarterly;Strength Training;89;676;20:19:00;Absent
2118;29.01.2024;18;;Quarterly;Strength Training;107;698;19:46:00;Present
2119;18.07.2024;22;;Quarterly;Strength Training;41;249;17:34:00;Present
2120;04.09.2024;36;Female;Annual;Strength Training;40;291;8:57:00;Absent
2121;04.08.2024;43;;Quarterly;Yoga;74;586;15:46:00;Absent
2122;13.06.2024;21;Male;Monthly;Cardio;87;572;5:09:00;Present
2123;10.10.2024;29;;Quarterly;Strength Training;69;444;9:40:00;Present
2124;27.09.2024;19;Male;Quarterly;Cardio;28;142;22:48:00;Absent
2125;28.07.2024;18;;Quarterly;CrossFit;52;410;12:25:00;Absent
2126;06.04.2024;30;Male;Annual;HIIT;51;419;6:44:00;Absent
2127;20.01.2024;30;Male;Quarterly;HIIT;70;424;17:13:00;Present
2128;10.10.2024;35;Male;Annual;HIIT;116;1025;13:13:00;Absent
2129;01.06.2024;35;Female;Annual;Strength Training;39;339;18:34:00;Absent
2130;01.02.2024;43;Male;Quarterly;Strength Training;44;362;6:24:00;Absent
2131;22.05.2024;54;Male;Annual;Cardio;97;738;12:40:00;Absent
2132;10.08.2024;26;;Annual;HIIT;20;199;13:32:00;Absent
2133;22.05.2024;43;;Annual;Yoga;94;531;18:24:00;Present
2134;18.04.2024;20;Male;Annual;Strength Training;72;624;12:48:00;Present
2135;11.11.2024;34;Female;Annual;Strength Training;53;301;14:46:00;Present
2136;16.09.2024;32;Female;Quarterly;HIIT;62;391;16:18:00;Absent
2137;24.08.2024;31;Female;Annual;HIIT;34;237;19:24:00;Present
2138;29.08.2024;25;Male;Quarterly;Strength Training;68;645;16:29:00;Absent
2139;05.05.2024;34;Female;Annual;HIIT;115;710;8:20:00;Present
2140;16.02.2024;33;;Annual;HIIT;32;303;15:21:00;Present
2141;24.11.2024;26;Male;Quarterly;HIIT;23;194;5:54:00;Present
2142;22.07.2024;40;Female;Annual;Strength Training;117;1066;18:48:00;Present
2143;09.03.2024;18;Male;Quarterly;Cardio;80;610;15:30:00;Present
2144;11.11.2024;29;Female;Quarterly;CrossFit;111;1073;22:12:00;Present
2145;08.09.2024;25;Male;Annual;Cardio;75;590;13:10:00;Absent
2146;19.10.2024;32;;Annual;HIIT;108;611;8:48:00;Present
2147;11.07.2024;32;;Annual;Cardio;61;586;18:12:00;Absent
2148;13.05.2024;30;;Quarterly;Cardio;100;798;16:54:00;Present
2149;12.06.2024;28;Male;Annual;Strength Training;28;169;11:19:00;Absent
2150;19.11.2024;33;Female;Annual;Strength Training;90;603;5:06:00;Present
2151;06.11.2024;41;Male;Annual;Cardio;39;374;7:18:00;Absent
2152;13.12.2024;22;;Annual;CrossFit;21;124;21:17:00;Absent
2153;20.10.2024;26;Male;Quarterly;CrossFit;40;351;13:46:00;Present
2154;09.12.2024;54;Male;Quarterly;Cardio;26;193;5:07:00;Present
2155;22.04.2024;32;Female;Quarterly;CrossFit;81;543;9:31:00;Present
2156;16.10.2024;44;Female;Annual;Cardio;34;179;21:45:00;Absent
2157;09.01.2024;38;Female;Annual;Cardio;108;1017;22:47:00;Present
2158;21.06.2024;40;;Annual;Yoga;76;433;11:09:00;Present
2159;30.03.2024;48;Female;Monthly;Yoga;21;122;13:10:00;Absent
2160;18.12.2024;26;;Quarterly;HIIT;57;310;13:51:00;Present
2161;02.04.2024;34;;Annual;CrossFit;26;142;5:00:00;Absent
2162;22.11.2024;46;;Annual;Yoga;67;582;6:10:00;Absent
2163;12.01.2024;18;;Monthly;Cardio;21;163;8:22:00;Absent
2164;09.06.2024;25;;Quarterly;CrossFit;49;376;5:10:00;Present
2165;27.02.2024;37;Male;Quarterly;Cardio;97;805;22:42:00;Absent
2166;06.12.2024;56;Female;Annual;Yoga;50;258;15:27:00;Present
2167;17.06.2024;33;Male;Quarterly;Cardio;71;495;14:23:00;Absent
2168;17.01.2024;54;Male;Annual;HIIT;20;109;5:06:00;Absent
2169;01.12.2024;48;Female;Annual;CrossFit;112;895;14:50:00;Absent
2170;19.08.2024;21;Female;Annual;Cardio;112;565;19:07:00;Present
2171;26.06.2024;66;;Quarterly;Yoga;73;502;19:31:00;Absent
2172;17.09.2024;30;;Quarterly;CrossFit;53;454;18:07:00;Present
2173;08.08.2024;54;Female;Quarterly;Cardio;116;996;21:06:00;Present
2174;26.01.2024;28;Male;Annual;Yoga;55;490;20:51:00;Absent
2175;29.07.2024;24;Male;Quarterly;Strength Training;77;512;10:42:00;Absent
2176;16.12.2024;48;Female;Quarterly;Cardio;33;171;8:15:00;Present
2177;24.11.2024;26;Female;Monthly;CrossFit;97;762;21:14:00;Present
2178;25.10.2024;49;Female;Monthly;Strength Training;51;299;16:29:00;Present
2179;11.08.2024;53;Female;Annual;Yoga;48;261;11:12:00;Present
2180;31.08.2024;37;Female;Annual;Cardio;39;317;13:18:00;Present
2181;13.10.2024;19;Male;Annual;Strength Training;45;416;9:46:00;Present
2182;02.01.2024;45;;Quarterly;Strength Training;108;726;10:07:00;Present
2183;23.04.2024;54;;Monthly;Strength Training;96;542;17:19:00;Present
2184;24.06.2024;26;Male;Annual;Strength Training;48;428;7:54:00;Present
2185;03.12.2024;55;;Monthly;Yoga;40;236;17:20:00;Absent
2186;12.10.2024;55;;Monthly;HIIT;108;1055;11:44:00;Absent
2187;07.07.2024;18;Female;Annual;Strength Training;89;535;11:27:00;Present
2188;17.01.2024;29;Female;Quarterly;Cardio;84;424;5:07:00;Absent
2189;13.08.2024;57;Female;Quarterly;HIIT;53;490;15:36:00;Present
2190;27.02.2024;55;Female;Monthly;Yoga;63;353;8:59:00;Absent
2191;24.06.2024;49;;Quarterly;CrossFit;24;152;9:42:00;Absent
2192;24.11.2024;33;Female;Annual;CrossFit;96;587;10:26:00;Present
2193;05.12.2024;49;Female;Annual;CrossFit;116;747;10:37:00;Absent
2194;02.02.2024;36;;Monthly;CrossFit;21;122;8:25:00;Absent
2195;06.05.2024;33;Male;Annual;Yoga;44;313;13:06:00;Present
2196;26.09.2024;34;;Quarterly;Strength Training;49;326;18:01:00;Present
2197;11.12.2024;34;;Annual;Yoga;52;421;17:52:00;Absent
2198;11.04.2024;29;;Quarterly;Strength Training;81;667;21:25:00;Absent
2199;15.02.2024;51;;Annual;Cardio;25;178;12:28:00;Absent
2200;01.12.2024;31;Male;Quarterly;Strength Training;59;539;10:34:00;Absent
2201;11.10.2024;26;Male;Monthly;Cardio;99;839;6:30:00;Absent
2202;08.04.2024;38;Male;Monthly;Cardio;32;207;19:03:00;Present
2203;24.05.2024;45;;Quarterly;Yoga;98;936;21:21:00;Absent
2204;12.10.2024;55;Female;Monthly;Cardio;90;517;14:48:00;Absent
2205;28.04.2024;28;Female;Annual;Strength Training;41;398;12:30:00;Absent
2206;05.02.2024;29;;Monthly;HIIT;63;578;8:54:00;Absent
2207;05.08.2024;33;Male;Quarterly;Strength Training;25;142;22:52:00;Present
2208;28.08.2024;33;Female;Quarterly;HIIT;102;909;13:27:00;Present
2209;01.07.2024;25;Female;Annual;CrossFit;31;194;21:26:00;Present
